continent,iso_code,location,year,month,weekday,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,reproduction_rate,stringency_index,gdp_percentage_change
Europe,ROU,Romania,2020,5,3,2020-05-07,14499.0,392.0,888.0,24.0,753.677,20.377,46.159,1.248,0.94,87.04,-12.15886766
Europe,ROU,Romania,2020,5,4,2020-05-08,14811.0,312.0,923.0,35.0,769.895,16.218,47.979,1.819,0.92,87.04,-12.15886766
Europe,ROU,Romania,2020,5,5,2020-05-09,15131.0,320.0,939.0,16.0,786.529,16.634,48.81,0.832,0.9,87.04,-12.15886766
Europe,ROU,Romania,2020,5,6,2020-05-10,15362.0,231.0,961.0,22.0,798.537,12.008,49.954,1.144,0.88,87.04,-12.15886766
Europe,ROU,Romania,2020,5,0,2020-05-11,15588.0,226.0,982.0,21.0,810.285,11.748,51.046,1.092,0.86,78.7,-12.15886766
Europe,ROU,Romania,2020,5,1,2020-05-12,15778.0,190.0,1002.0,20.0,820.161,9.876,52.085,1.04,0.85,78.7,-12.15886766
Europe,ROU,Romania,2020,5,2,2020-05-13,16002.0,224.0,1036.0,34.0,831.805,11.644,53.853,1.767,0.84,78.7,-12.15886766
Europe,ROU,Romania,2020,5,3,2020-05-14,16247.0,245.0,1053.0,17.0,844.54,12.735,54.736,0.884,0.84,78.7,-12.15886766
Europe,ROU,Romania,2020,5,4,2020-05-15,16437.0,190.0,1070.0,17.0,854.417,9.876,55.62,0.884,0.84,78.7,-12.15886766
Europe,ROU,Romania,2020,5,5,2020-05-16,16704.0,267.0,1094.0,24.0,868.296,13.879,56.868,1.248,0.83,75.0,-12.15886766
Europe,ROU,Romania,2020,5,6,2020-05-17,16871.0,167.0,1107.0,13.0,876.977,8.681,57.543,0.676,0.83,75.0,-12.15886766
Europe,ROU,Romania,2020,5,0,2020-05-18,17036.0,165.0,1120.0,13.0,885.554,8.577,58.219,0.676,0.82,75.0,-12.15886766
Europe,ROU,Romania,2020,5,1,2020-05-19,17191.0,155.0,1137.0,17.0,893.611,8.057,59.103,0.884,0.83,75.0,-12.15886766
Europe,ROU,Romania,2020,5,2,2020-05-20,17387.0,196.0,1147.0,10.0,903.799,10.188,59.623,0.52,0.83,75.0,-12.15886766
Europe,ROU,Romania,2020,5,3,2020-05-21,17585.0,198.0,1156.0,9.0,914.091,10.292,60.09,0.468,0.84,75.0,-12.15886766
Europe,ROU,Romania,2020,5,4,2020-05-22,17712.0,127.0,1166.0,10.0,920.693,6.602,60.61,0.52,0.85,75.0,-12.15886766
Europe,ROU,Romania,2020,5,5,2020-05-23,17857.0,145.0,1176.0,10.0,928.23,7.537,61.13,0.52,0.86,75.0,-12.15886766
Europe,ROU,Romania,2020,5,6,2020-05-24,18070.0,213.0,1185.0,9.0,939.302,11.072,61.598,0.468,0.88,75.0,-12.15886766
Europe,ROU,Romania,2020,5,0,2020-05-25,18283.0,213.0,1205.0,20.0,950.374,11.072,62.637,1.04,0.89,75.0,-12.15886766
Europe,ROU,Romania,2020,5,1,2020-05-26,18429.0,146.0,1216.0,11.0,957.964,7.589,63.209,0.572,0.89,75.0,-12.15886766
Europe,ROU,Romania,2020,5,2,2020-05-27,18594.0,165.0,1227.0,11.0,966.541,8.577,63.781,0.572,0.9,75.0,-12.15886766
Europe,ROU,Romania,2020,5,3,2020-05-28,18791.0,197.0,1235.0,8.0,976.781,10.24,64.197,0.416,0.91,75.0,-12.15886766
Europe,ROU,Romania,2020,5,4,2020-05-29,18982.0,191.0,1248.0,13.0,986.709,9.928,64.873,0.676,0.92,75.0,-12.15886766
Europe,ROU,Romania,2020,5,5,2020-05-30,19133.0,151.0,1259.0,11.0,994.558,7.849,65.444,0.572,0.92,75.0,-12.15886766
Europe,ROU,Romania,2020,5,6,2020-05-31,19257.0,124.0,1266.0,7.0,1001.004,6.446,65.808,0.364,0.92,75.0,-12.15886766
Europe,ROU,Romania,2020,6,0,2020-06-01,19398.0,141.0,1276.0,10.0,1008.334,7.329,66.328,0.52,0.94,57.41,-12.15886766
Europe,ROU,Romania,2020,6,1,2020-06-02,19517.0,119.0,1288.0,12.0,1014.519,6.186,66.952,0.624,0.96,53.7,-12.15886766
Europe,ROU,Romania,2020,6,2,2020-06-03,19669.0,152.0,1296.0,8.0,1022.42,7.901,67.368,0.416,0.99,53.7,-12.15886766
Europe,ROU,Romania,2020,6,3,2020-06-04,19907.0,238.0,1305.0,9.0,1034.792,12.372,67.836,0.468,1.02,53.7,-12.15886766
Europe,ROU,Romania,2020,6,4,2020-06-05,20103.0,196.0,1316.0,11.0,1044.98,10.188,68.407,0.572,1.03,53.7,-12.15886766
Europe,ROU,Romania,2020,6,5,2020-06-06,20290.0,187.0,1322.0,6.0,1054.701,9.721,68.719,0.312,1.04,53.7,-12.15886766
Europe,ROU,Romania,2020,6,6,2020-06-07,20479.0,189.0,1333.0,11.0,1064.525,9.824,69.291,0.572,1.05,53.7,-12.15886766
Europe,ROU,Romania,2020,6,0,2020-06-08,20604.0,125.0,1339.0,6.0,1071.023,6.498,69.603,0.312,1.06,53.7,-12.15886766
Europe,ROU,Romania,2020,6,1,2020-06-09,20749.0,145.0,1354.0,15.0,1078.56,7.537,70.383,0.78,1.09,53.7,-12.15886766
Europe,ROU,Romania,2020,6,2,2020-06-10,20945.0,196.0,1360.0,6.0,1088.749,10.188,70.695,0.312,1.12,53.7,-12.15886766
Europe,ROU,Romania,2020,6,3,2020-06-11,21182.0,237.0,1369.0,9.0,1101.068,12.32,71.162,0.468,1.15,53.7,-12.15886766
Europe,ROU,Romania,2020,6,4,2020-06-12,21404.0,222.0,1380.0,11.0,1112.608,11.54,71.734,0.572,1.17,53.7,-12.15886766
Europe,ROU,Romania,2020,6,5,2020-06-13,21679.0,275.0,1394.0,14.0,1126.903,14.295,72.462,0.728,1.19,53.7,-12.15886766
Europe,ROU,Romania,2020,6,6,2020-06-14,21999.0,320.0,1410.0,16.0,1143.537,16.634,73.294,0.832,1.2,53.7,-12.15886766
Europe,ROU,Romania,2020,6,0,2020-06-15,22165.0,166.0,1427.0,17.0,1152.166,8.629,74.177,0.884,1.19,50.93,-12.15886766
Europe,ROU,Romania,2020,6,1,2020-06-16,22415.0,250.0,1437.0,10.0,1165.161,12.995,74.697,0.52,1.2,50.93,-12.15886766
Europe,ROU,Romania,2020,6,2,2020-06-17,22760.0,345.0,1451.0,14.0,1183.095,17.934,75.425,0.728,1.22,41.67,-12.15886766
Europe,ROU,Romania,2020,6,3,2020-06-18,23080.0,320.0,1473.0,22.0,1199.729,16.634,76.568,1.144,1.21,41.67,-12.15886766
Europe,ROU,Romania,2020,6,4,2020-06-19,23400.0,320.0,1484.0,11.0,1216.363,16.634,77.14,0.572,1.21,41.67,-12.15886766
Europe,ROU,Romania,2020,6,5,2020-06-20,23730.0,330.0,1500.0,16.0,1233.517,17.154,77.972,0.832,1.2,41.67,-12.15886766
Europe,ROU,Romania,2020,6,6,2020-06-21,24045.0,315.0,1512.0,12.0,1249.891,16.374,78.596,0.624,1.19,41.67,-12.15886766
Europe,ROU,Romania,2020,6,0,2020-06-22,24291.0,246.0,1523.0,11.0,1262.678,12.787,79.168,0.572,1.18,41.67,-12.15886766
Europe,ROU,Romania,2020,6,1,2020-06-23,24505.0,214.0,1539.0,16.0,1273.802,11.124,79.999,0.832,1.18,41.67,-12.15886766
Europe,ROU,Romania,2020,6,2,2020-06-24,24826.0,321.0,1555.0,16.0,1290.488,16.686,80.831,0.832,1.19,41.67,-12.15886766
Europe,ROU,Romania,2020,6,3,2020-06-25,25286.0,460.0,1565.0,10.0,1314.4,23.911,81.351,0.52,1.2,41.67,-12.15886766
Europe,ROU,Romania,2020,6,4,2020-06-26,25697.0,411.0,1579.0,14.0,1335.764,21.364,82.078,0.728,1.19,41.67,-12.15886766
Europe,ROU,Romania,2020,6,5,2020-06-27,26022.0,325.0,1589.0,10.0,1352.658,16.894,82.598,0.52,1.18,41.67,-12.15886766
Europe,ROU,Romania,2020,6,6,2020-06-28,26313.0,291.0,1612.0,23.0,1367.784,15.127,83.794,1.196,1.17,41.67,-12.15886766
Europe,ROU,Romania,2020,6,0,2020-06-29,26582.0,269.0,1634.0,22.0,1381.767,13.983,84.937,1.144,1.17,41.67,-12.15886766
Europe,ROU,Romania,2020,6,1,2020-06-30,26970.0,388.0,1651.0,17.0,1401.936,20.169,85.821,0.884,1.18,41.67,-12.15886766
Europe,ROU,Romania,2020,7,2,2020-07-01,27296.0,326.0,1667.0,16.0,1418.882,16.946,86.653,0.832,1.18,41.67,6.057459147
Europe,ROU,Romania,2020,7,3,2020-07-02,27746.0,450.0,1687.0,20.0,1442.274,23.392,87.692,1.04,1.19,41.67,6.057459147
Europe,ROU,Romania,2020,7,4,2020-07-03,28166.0,420.0,1708.0,21.0,1464.106,21.832,88.784,1.092,1.2,41.67,6.057459147
Europe,ROU,Romania,2020,7,5,2020-07-04,28582.0,416.0,1731.0,23.0,1485.73,21.624,89.98,1.196,1.2,41.67,6.057459147
Europe,ROU,Romania,2020,7,6,2020-07-05,28973.0,391.0,1750.0,19.0,1506.055,20.325,90.967,0.988,1.2,41.67,6.057459147
Europe,ROU,Romania,2020,7,0,2020-07-06,29223.0,250.0,1768.0,18.0,1519.05,12.995,91.903,0.936,1.21,41.67,6.057459147
Europe,ROU,Romania,2020,7,1,2020-07-07,29620.0,397.0,1799.0,31.0,1539.687,20.637,93.514,1.611,1.23,38.89,6.057459147
Europe,ROU,Romania,2020,7,2,2020-07-08,30175.0,555.0,1817.0,18.0,1568.536,28.85,94.45,0.936,1.26,42.59,6.057459147
Europe,ROU,Romania,2020,7,3,2020-07-09,30789.0,614.0,1834.0,17.0,1600.453,31.917,95.334,0.884,1.27,42.59,6.057459147
Europe,ROU,Romania,2020,7,4,2020-07-10,31381.0,592.0,1847.0,13.0,1631.226,30.773,96.009,0.676,1.28,42.59,6.057459147
Europe,ROU,Romania,2020,7,5,2020-07-11,32079.0,698.0,1871.0,24.0,1667.509,36.283,97.257,1.248,1.28,42.59,6.057459147
Europe,ROU,Romania,2020,7,6,2020-07-12,32535.0,456.0,1884.0,13.0,1691.212,23.703,97.933,0.676,1.27,42.59,6.057459147
Europe,ROU,Romania,2020,7,0,2020-07-13,32948.0,413.0,1901.0,17.0,1712.68,21.468,98.816,0.884,1.27,42.59,6.057459147
Europe,ROU,Romania,2020,7,1,2020-07-14,33585.0,637.0,1931.0,30.0,1745.792,33.112,100.376,1.559,1.29,42.59,6.057459147
Europe,ROU,Romania,2020,7,2,2020-07-15,34226.0,641.0,1952.0,21.0,1779.112,33.32,101.468,1.092,1.3,42.59,6.057459147
Europe,ROU,Romania,2020,7,3,2020-07-16,35003.0,777.0,1971.0,19.0,1819.502,40.389,102.455,0.988,1.31,42.59,6.057459147
Europe,ROU,Romania,2020,7,4,2020-07-17,35802.0,799.0,1988.0,17.0,1861.035,41.533,103.339,0.884,1.32,42.59,6.057459147
Europe,ROU,Romania,2020,7,5,2020-07-18,36691.0,889.0,2009.0,21.0,1907.246,46.211,104.43,1.092,1.32,42.59,6.057459147
Europe,ROU,Romania,2020,7,6,2020-07-19,37458.0,767.0,2026.0,17.0,1947.116,39.87,105.314,0.884,1.31,42.59,6.057459147
Europe,ROU,Romania,2020,7,0,2020-07-20,38139.0,681.0,2038.0,12.0,1982.515,35.399,105.938,0.624,1.31,42.59,6.057459147
Europe,ROU,Romania,2020,7,1,2020-07-21,39133.0,994.0,2074.0,36.0,2034.185,51.669,107.809,1.871,1.32,42.59,6.057459147
Europe,ROU,Romania,2020,7,2,2020-07-22,40163.0,1030.0,2101.0,27.0,2087.726,53.541,109.213,1.403,1.31,42.59,6.057459147
Europe,ROU,Romania,2020,7,3,2020-07-23,41275.0,1112.0,2126.0,25.0,2145.529,57.803,110.512,1.3,1.31,42.59,6.057459147
Europe,ROU,Romania,2020,7,4,2020-07-24,42394.0,1119.0,2150.0,24.0,2203.696,58.167,111.76,1.248,1.3,42.59,6.057459147
Europe,ROU,Romania,2020,7,5,2020-07-25,43678.0,1284.0,2165.0,15.0,2270.44,66.744,112.54,0.78,1.29,42.59,6.057459147
Europe,ROU,Romania,2020,7,6,2020-07-26,44798.0,1120.0,2187.0,22.0,2328.659,58.219,113.683,1.144,1.27,42.59,6.057459147
Europe,ROU,Romania,2020,7,0,2020-07-27,45902.0,1104.0,2206.0,19.0,2386.046,57.387,114.671,0.988,1.25,42.59,6.057459147
Europe,ROU,Romania,2020,7,1,2020-07-28,47053.0,1151.0,2239.0,33.0,2445.877,59.83,116.386,1.715,1.23,42.59,6.057459147
Europe,ROU,Romania,2020,7,2,2020-07-29,48235.0,1182.0,2269.0,30.0,2507.319,61.442,117.946,1.559,1.21,42.59,6.057459147
Europe,ROU,Romania,2020,7,3,2020-07-30,49591.0,1356.0,2304.0,35.0,2577.805,70.487,119.765,1.819,1.19,42.59,6.057459147
Europe,ROU,Romania,2020,7,4,2020-07-31,50886.0,1295.0,2343.0,39.0,2645.121,67.316,121.792,2.027,1.17,42.59,6.057459147
Europe,ROU,Romania,2020,8,5,2020-08-01,52111.0,1225.0,2379.0,36.0,2708.798,63.677,123.664,1.871,1.15,42.59,6.057459147
Europe,ROU,Romania,2020,8,6,2020-08-02,53186.0,1075.0,2413.0,34.0,2764.678,55.88,125.431,1.767,1.13,42.59,6.057459147
Europe,ROU,Romania,2020,8,0,2020-08-03,54009.0,823.0,2432.0,19.0,2807.459,42.781,126.419,0.988,1.12,42.59,6.057459147
Europe,ROU,Romania,2020,8,1,2020-08-04,55241.0,1232.0,2480.0,48.0,2871.5,64.041,128.914,2.495,1.11,42.59,6.057459147
Europe,ROU,Romania,2020,8,2,2020-08-05,56550.0,1309.0,2521.0,41.0,2939.543,68.044,131.045,2.131,1.11,42.59,6.057459147
Europe,ROU,Romania,2020,8,3,2020-08-06,57895.0,1345.0,2566.0,45.0,3009.458,69.915,133.384,2.339,1.1,42.59,6.057459147
Europe,ROU,Romania,2020,8,4,2020-08-07,59273.0,1378.0,2616.0,50.0,3081.088,71.63,135.983,2.599,1.09,42.59,6.057459147
Europe,ROU,Romania,2020,8,5,2020-08-08,60623.0,1350.0,2659.0,43.0,3151.263,70.175,138.218,2.235,1.08,42.59,6.057459147
Europe,ROU,Romania,2020,8,6,2020-08-09,61768.0,1145.0,2700.0,41.0,3210.782,59.519,140.35,2.131,1.06,42.59,6.057459147
Europe,ROU,Romania,2020,8,0,2020-08-10,62547.0,779.0,2729.0,29.0,3251.275,40.493,141.857,1.507,1.05,42.59,6.057459147
Europe,ROU,Romania,2020,8,1,2020-08-11,63762.0,1215.0,2764.0,35.0,3314.433,63.157,143.676,1.819,1.05,42.59,6.057459147
Europe,ROU,Romania,2020,8,2,2020-08-12,65177.0,1415.0,2807.0,43.0,3387.986,73.554,145.912,2.235,1.06,42.59,6.057459147
Europe,ROU,Romania,2020,8,3,2020-08-13,66631.0,1454.0,2860.0,53.0,3463.567,75.581,148.667,2.755,1.05,42.59,6.057459147
Europe,ROU,Romania,2020,8,4,2020-08-14,68046.0,1415.0,2904.0,44.0,3537.121,73.554,150.954,2.287,1.04,42.59,6.057459147
Europe,ROU,Romania,2020,8,5,2020-08-15,69374.0,1328.0,2954.0,50.0,3606.152,69.031,153.553,2.599,1.03,42.59,6.057459147
Europe,ROU,Romania,2020,8,6,2020-08-16,70461.0,1087.0,2991.0,37.0,3662.655,56.504,155.476,1.923,1.01,42.59,6.057459147
Europe,ROU,Romania,2020,8,0,2020-08-17,71194.0,733.0,3029.0,38.0,3700.758,38.102,157.451,1.975,1.0,42.59,6.057459147
Europe,ROU,Romania,2020,8,1,2020-08-18,72208.0,1014.0,3074.0,45.0,3753.467,52.709,159.791,2.339,1.01,42.59,6.057459147
Europe,ROU,Romania,2020,8,2,2020-08-19,73617.0,1409.0,3106.0,32.0,3826.708,73.242,161.454,1.663,1.01,42.59,6.057459147
Europe,ROU,Romania,2020,8,3,2020-08-20,74963.0,1346.0,3154.0,48.0,3896.675,69.967,163.949,2.495,1.01,42.59,6.057459147
Europe,ROU,Romania,2020,8,4,2020-08-21,76355.0,1392.0,3196.0,42.0,3969.033,72.358,166.132,2.183,1.01,42.59,6.057459147
Europe,ROU,Romania,2020,8,5,2020-08-22,77544.0,1189.0,3233.0,37.0,4030.839,61.806,168.056,1.923,1.0,42.59,6.057459147
Europe,ROU,Romania,2020,8,6,2020-08-23,78505.0,961.0,3272.0,39.0,4080.793,49.954,170.083,2.027,0.99,42.59,6.057459147
Europe,ROU,Romania,2020,8,0,2020-08-24,79330.0,825.0,3309.0,37.0,4123.678,42.885,172.006,1.923,0.99,42.59,6.057459147
Europe,ROU,Romania,2020,8,1,2020-08-25,80390.0,1060.0,3367.0,58.0,4178.778,55.1,175.021,3.015,1.0,42.59,6.057459147
Europe,ROU,Romania,2020,8,2,2020-08-26,81646.0,1256.0,3421.0,54.0,4244.066,65.289,177.828,2.807,1.01,42.59,6.057459147
Europe,ROU,Romania,2020,8,3,2020-08-27,83150.0,1504.0,3459.0,38.0,4322.246,78.18,179.803,1.975,1.02,42.59,6.057459147
Europe,ROU,Romania,2020,8,4,2020-08-28,84468.0,1318.0,3507.0,48.0,4390.758,68.511,182.298,2.495,1.01,42.59,6.057459147
Europe,ROU,Romania,2020,8,5,2020-08-29,85833.0,1365.0,3539.0,32.0,4461.712,70.954,183.962,1.663,1.01,42.59,6.057459147
Europe,ROU,Romania,2020,8,6,2020-08-30,86785.0,952.0,3578.0,39.0,4511.198,49.486,185.989,2.027,1.0,42.59,6.057459147
Europe,ROU,Romania,2020,8,0,2020-08-31,87540.0,755.0,3621.0,43.0,4550.444,39.246,188.224,2.235,0.99,42.59,6.057459147
Europe,ROU,Romania,2020,9,1,2020-09-01,88593.0,1053.0,3681.0,60.0,4605.181,54.736,191.343,3.119,1.0,42.59,6.057459147
Europe,ROU,Romania,2020,9,2,2020-09-02,89891.0,1298.0,3721.0,40.0,4672.652,67.472,193.422,2.079,1.02,42.59,6.057459147
Europe,ROU,Romania,2020,9,3,2020-09-03,91256.0,1365.0,3765.0,44.0,4743.607,70.954,195.71,2.287,1.02,45.37,6.057459147
Europe,ROU,Romania,2020,9,4,2020-09-04,92595.0,1339.0,3812.0,47.0,4813.21,69.603,198.153,2.443,1.03,45.37,6.057459147
Europe,ROU,Romania,2020,9,5,2020-09-05,93864.0,1269.0,3850.0,38.0,4879.174,65.964,200.128,1.975,1.02,45.37,6.057459147
Europe,ROU,Romania,2020,9,6,2020-09-06,95014.0,1150.0,3893.0,43.0,4938.953,59.779,202.363,2.235,1.02,45.37,6.057459147
Europe,ROU,Romania,2020,9,0,2020-09-07,95897.0,883.0,3926.0,33.0,4984.852,45.9,204.079,1.715,1.02,45.37,6.057459147
Europe,ROU,Romania,2020,9,1,2020-09-08,97033.0,1136.0,3967.0,41.0,5043.903,59.051,206.21,2.131,1.02,45.37,6.057459147
Europe,ROU,Romania,2020,9,2,2020-09-09,98304.0,1271.0,4018.0,51.0,5109.971,66.068,208.861,2.651,1.03,45.37,6.057459147
Europe,ROU,Romania,2020,9,3,2020-09-10,99684.0,1380.0,4065.0,47.0,5181.705,71.734,211.304,2.443,1.04,45.37,6.057459147
Europe,ROU,Romania,2020,9,4,2020-09-11,101075.0,1391.0,4100.0,35.0,5254.011,72.306,213.123,1.819,1.04,45.37,6.057459147
Europe,ROU,Romania,2020,9,5,2020-09-12,102386.0,1311.0,4127.0,27.0,5322.159,68.148,214.527,1.403,1.04,45.37,6.057459147
Europe,ROU,Romania,2020,9,6,2020-09-13,103495.0,1109.0,4163.0,36.0,5379.806,57.647,216.398,1.871,1.04,45.37,6.057459147
Europe,ROU,Romania,2020,9,0,2020-09-14,104187.0,692.0,4185.0,22.0,5415.777,35.971,217.542,1.144,1.04,43.52,6.057459147
Europe,ROU,Romania,2020,9,1,2020-09-15,105298.0,1111.0,4236.0,51.0,5473.528,57.751,220.193,2.651,1.06,43.52,6.057459147
Europe,ROU,Romania,2020,9,2,2020-09-16,107011.0,1713.0,4285.0,49.0,5562.572,89.044,222.74,2.547,1.08,43.52,6.057459147
Europe,ROU,Romania,2020,9,3,2020-09-17,108690.0,1679.0,4312.0,27.0,5649.849,87.277,224.143,1.403,1.09,43.52,6.057459147
Europe,ROU,Romania,2020,9,4,2020-09-18,110217.0,1527.0,4360.0,48.0,5729.225,79.375,226.639,2.495,1.09,43.52,6.057459147
Europe,ROU,Romania,2020,9,5,2020-09-19,111550.0,1333.0,4402.0,42.0,5798.516,69.291,228.822,2.183,1.08,43.52,6.057459147
Europe,ROU,Romania,2020,9,6,2020-09-20,112781.0,1231.0,4435.0,33.0,5862.505,63.989,230.537,1.715,1.08,43.52,6.057459147
Europe,ROU,Romania,2020,9,0,2020-09-21,113589.0,808.0,4458.0,23.0,5904.506,42.001,231.733,1.196,1.08,43.52,6.057459147
Europe,ROU,Romania,2020,9,1,2020-09-22,114648.0,1059.0,4503.0,45.0,5959.554,55.048,234.072,2.339,1.1,43.52,6.057459147
Europe,ROU,Romania,2020,9,2,2020-09-23,116415.0,1767.0,4550.0,47.0,6051.405,91.851,236.515,2.443,1.12,43.52,6.057459147
Europe,ROU,Romania,2020,9,3,2020-09-24,118054.0,1639.0,4591.0,41.0,6136.602,85.197,238.646,2.131,1.13,43.52,6.057459147
Europe,ROU,Romania,2020,9,4,2020-09-25,119683.0,1629.0,4633.0,42.0,6221.28,84.678,240.829,2.183,1.14,43.52,6.057459147
Europe,ROU,Romania,2020,9,5,2020-09-26,121235.0,1552.0,4687.0,54.0,6301.955,80.675,243.636,2.807,1.15,43.52,6.057459147
Europe,ROU,Romania,2020,9,6,2020-09-27,122673.0,1438.0,4718.0,31.0,6376.704,74.749,245.248,1.611,1.16,43.52,6.057459147
Europe,ROU,Romania,2020,9,0,2020-09-28,123944.0,1271.0,4748.0,30.0,6442.772,66.068,246.807,1.559,1.17,43.52,6.057459147
Europe,ROU,Romania,2020,9,1,2020-09-29,125414.0,1470.0,4792.0,44.0,6519.185,76.413,249.094,2.287,1.19,43.52,6.057459147
Europe,ROU,Romania,2020,9,2,2020-09-30,127572.0,2158.0,4825.0,33.0,6631.36,112.176,250.81,1.715,1.21,43.52,6.057459147
Europe,ROU,Romania,2020,10,3,2020-10-01,129658.0,2086.0,4862.0,37.0,6739.793,108.433,252.733,1.923,1.23,43.52,
Europe,ROU,Romania,2020,10,4,2020-10-02,132001.0,2343.0,4915.0,53.0,6861.586,121.792,255.488,2.755,1.24,43.52,
Europe,ROU,Romania,2020,10,5,2020-10-03,134065.0,2064.0,4947.0,32.0,6968.875,107.289,257.152,1.663,1.24,43.52,
Europe,ROU,Romania,2020,10,6,2020-10-04,135900.0,1835.0,5003.0,56.0,7064.261,95.386,260.063,2.911,1.24,43.52,
Europe,ROU,Romania,2020,10,0,2020-10-05,137491.0,1591.0,5048.0,45.0,7146.963,82.702,262.402,2.339,1.25,43.52,
Europe,ROU,Romania,2020,10,1,2020-10-06,139612.0,2121.0,5121.0,73.0,7257.215,110.252,266.196,3.795,1.27,43.52,
Europe,ROU,Romania,2020,10,2,2020-10-07,142570.0,2958.0,5203.0,82.0,7410.976,153.761,270.459,4.262,1.29,45.37,
Europe,ROU,Romania,2020,10,3,2020-10-08,145700.0,3130.0,5247.0,44.0,7573.678,162.702,272.746,2.287,1.3,45.37,
Europe,ROU,Romania,2020,10,4,2020-10-09,148886.0,3186.0,5299.0,52.0,7739.29,165.612,275.449,2.703,1.3,44.44,
Europe,ROU,Romania,2020,10,5,2020-10-10,152403.0,3517.0,5358.0,59.0,7922.108,182.818,278.516,3.067,1.3,44.44,
Europe,ROU,Romania,2020,10,6,2020-10-11,155283.0,2880.0,5411.0,53.0,8071.814,149.706,281.271,2.755,1.28,44.44,
Europe,ROU,Romania,2020,10,0,2020-10-12,157352.0,2069.0,5467.0,56.0,8179.364,107.549,284.182,2.911,1.27,44.44,
Europe,ROU,Romania,2020,10,1,2020-10-13,160461.0,3109.0,5535.0,68.0,8340.974,161.61,287.717,3.535,1.28,44.44,
Europe,ROU,Romania,2020,10,2,2020-10-14,164477.0,4016.0,5601.0,66.0,8549.731,208.757,291.147,3.431,1.29,44.44,
Europe,ROU,Romania,2020,10,3,2020-10-15,168490.0,4013.0,5674.0,73.0,8758.332,208.601,294.942,3.795,1.28,44.44,
Europe,ROU,Romania,2020,10,4,2020-10-16,172516.0,4026.0,5749.0,75.0,8967.608,209.277,298.841,3.899,1.27,44.44,
Europe,ROU,Romania,2020,10,5,2020-10-17,176468.0,3952.0,5812.0,63.0,9173.039,205.43,302.115,3.275,1.26,44.44,
Europe,ROU,Romania,2020,10,6,2020-10-18,180388.0,3920.0,5872.0,60.0,9376.805,203.767,305.234,3.119,1.25,44.44,
Europe,ROU,Romania,2020,10,0,2020-10-19,182854.0,2466.0,5931.0,59.0,9504.991,128.186,308.301,3.067,1.23,44.44,
Europe,ROU,Romania,2020,10,1,2020-10-20,186254.0,3400.0,5996.0,65.0,9681.728,176.736,311.68,3.379,1.24,54.63,
Europe,ROU,Romania,2020,10,2,2020-10-21,191102.0,4848.0,6065.0,69.0,9933.733,252.005,315.267,3.587,1.25,54.63,
Europe,ROU,Romania,2020,10,3,2020-10-22,196004.0,4902.0,6163.0,98.0,10188.546,254.812,320.361,5.094,1.25,54.63,
Europe,ROU,Romania,2020,10,4,2020-10-23,201032.0,5028.0,6245.0,82.0,10449.908,261.362,324.623,4.262,1.24,54.63,
Europe,ROU,Romania,2020,10,5,2020-10-24,205793.0,4761.0,6318.0,73.0,10697.391,247.483,328.418,3.795,1.23,54.63,
Europe,ROU,Romania,2020,10,6,2020-10-25,209648.0,3855.0,6391.0,73.0,10897.779,200.388,332.213,3.795,1.22,54.63,
Europe,ROU,Romania,2020,10,0,2020-10-26,212492.0,2844.0,6470.0,79.0,11045.613,147.835,336.319,4.107,1.22,54.63,
Europe,ROU,Romania,2020,10,1,2020-10-27,217216.0,4724.0,6574.0,104.0,11291.173,245.56,341.725,5.406,1.23,54.63,
Europe,ROU,Romania,2020,10,2,2020-10-28,222559.0,5343.0,6681.0,107.0,11568.909,277.736,347.287,5.562,1.25,54.63,
Europe,ROU,Romania,2020,10,3,2020-10-29,229040.0,6481.0,6764.0,83.0,11905.8,336.891,351.602,4.314,1.26,54.63,
Europe,ROU,Romania,2020,10,4,2020-10-30,235586.0,6546.0,6867.0,103.0,12246.07,340.27,356.956,5.354,1.26,54.63,
Europe,ROU,Romania,2020,10,5,2020-10-31,241339.0,5753.0,6968.0,101.0,12545.118,299.049,362.206,5.25,1.26,54.63,
Europe,ROU,Romania,2020,11,6,2020-11-01,246663.0,5324.0,7067.0,99.0,12821.867,276.749,367.352,5.146,1.26,54.63,
Europe,ROU,Romania,2020,11,0,2020-11-02,250704.0,4041.0,7153.0,86.0,13031.923,210.056,371.822,4.47,1.26,54.63,
Europe,ROU,Romania,2020,11,1,2020-11-03,258437.0,7733.0,7273.0,120.0,13433.895,401.972,378.06,6.238,1.28,54.63,
Europe,ROU,Romania,2020,11,2,2020-11-04,267088.0,8651.0,7419.0,146.0,13883.585,449.69,385.649,7.589,1.29,54.63,
Europe,ROU,Romania,2020,11,3,2020-11-05,276802.0,9714.0,7540.0,121.0,14388.532,504.946,391.939,6.29,1.28,54.63,
Europe,ROU,Romania,2020,11,4,2020-11-06,287062.0,10260.0,7663.0,123.0,14921.86,533.328,398.333,6.394,1.26,54.63,
Europe,ROU,Romania,2020,11,5,2020-11-07,296999.0,9937.0,7793.0,130.0,15438.398,516.538,405.09,6.758,1.23,54.63,
Europe,ROU,Romania,2020,11,6,2020-11-08,303751.0,6752.0,7879.0,86.0,15789.376,350.978,409.561,4.47,1.2,54.63,
